ing_id	ING_NAME_ENG	ING_NAME_KR
971	Ascorbic Acid/Choline Bitartrate/Fursultiamine/Hydroxocobalamin/Pyridoxine/Retinol/Riboflavin/Tocopherol	아스코르브산/콜린타르타르산염/푸르설티아민/히드록소코발라민/피리독신/레티놀/리보플라빈/토코페롤
972	Ascorbic Acid/Choline Tartrate/Cyanocobalamin/D-Biotin/Folic Acid/Inositol/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Zinc Oxide/Γ-Oryzanol	아스코르브산/콜린타르타르산염/시아노코발라민/D-비오틴/폴산/이노시톨/니코틴산아미드/판토텐산/피리독신/리보플라빈/티아민/산화아연/Γ-오리자놀
973	Ascorbic Acid/Chondroitin Sulfate/Fursultiamine/Hydroxocobalamin/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Tocopherol/Ursodeoxycholic Acid/Γ-Oryzanol	아스코르브산/콘드로이틴설페이트/푸르설티아민/히드록소코발라민/니코틴산아미드/판토텐산/피리독신/리보플라빈/토코페롤/우르소데옥시콜산/Γ-오리자놀
974	Ascorbic Acid/Chromium Yeast/Cyanocobalamin/Folic Acid/Magnesium Oxide/Pyridoxine/Riboflavin/Selenium Yeast/Thiamine/Ubidecarenone/Zinc Oxide	아스코르브산/크롬함유효모/시아노코발라민/폴산/산화마그네슘/피리독신/리보플라빈/셀레늄함유효모/티아민/유비데카레논/산화아연
975	Ascorbic Acid/Chromium Yeast/Selenium Yeast	아스코르브산/크롬함유효모/셀레늄함유효모
976	Ascorbic Acid/Chromium Yeast/Selenium Yeast/Tocopherol/Ubidecarenone/Zinc Oxide/Β-Carotene	아스코르브산/크롬함유효모/셀레늄함유효모/토코페롤/유비데카레논/산화아연/Β-카로틴
977	Ascorbic Acid/Coix Seed/D-Α-Tocopherol/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin	아스코르브산/의이인/D-Α-토코페롤/니코틴산아미드/판토텐산/피리독신/리보플라빈
978	Ascorbic Acid/Copper Sodium Chlorophyllin/Lysozyme/Tocopherol	아스코르브산/Copper Sodium 클로로필린/리소짐/토코페롤
979	Ascorbic Acid/Cupric Oxide/Cyanocobalamin/Dibasic Sodium Phosphate/Ergocalciferol/Ferrous Sulfate/Ginseng/Lecithin/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Vitamin A/Zinc Oxide	아스코르브산/산화제이구리/시아노코발라민/인산수소나트륨/에르고칼시페롤/황산제일철/인삼/레시틴/산화마그네슘/황산망간/니코틴산아미드/판토텐산/피리독신/리보플라빈/티아민/토코페롤/비타민 A/산화아연
980	Ascorbic Acid/Cupric Oxide/Cyanocobalamin/Fursultiamine/Manganese Sulfate/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Tocopherol/Zinc Oxide/Β-Carote	아스코르브산/산화제이구리/시아노코발라민/푸르설티아민/황산망간/피리독신/레티놀/리보플라빈/셀레늄함유효모/토코페롤/산화아연/Β-Carote
981	Ascorbic Acid/Cupric Oxide/Cyanocobalamin/Fursultiamine/Manganese Sulfate/Pyridoxine/Riboflavin/Selenium Yeast/Tocopherol/Ubidecarenone/Β-Carotene/Γ-Oryzanol	아스코르브산/산화제이구리/시아노코발라민/푸르설티아민/황산망간/피리독신/리보플라빈/셀레늄함유효모/토코페롤/유비데카레논/Β-카로틴/Γ-오리자놀
982	Ascorbic Acid/Cupric Oxide/Cyanocobalamin/Manganese Sulfate/Pyridoxine/Selenium Yeast/Tocopherol/Ubidecarenone/Zinc Sulfate/Β-Carotene/Γ-Oryzanol	아스코르브산/산화제이구리/시아노코발라민/황산망간/피리독신/셀레늄함유효모/토코페롤/유비데카레논/황산아연/Β-카로틴/Γ-오리자놀
983	Ascorbic Acid/Cupric Oxide/Manganese Sulfate/Pantothenate/Selenium/Tocopherol/Zinc Oxide/Β-Carotene	아스코르브산/산화제이구리/황산망간/판토텐산/셀레늄/토코페롤/산화아연/Β-카로틴
984	Ascorbic Acid/Cupric Oxide/Manganese Sulfate/Red Ginseng/Selenium/Tocopherol/Zinc Oxide/Β-Carotene	아스코르브산/산화제이구리/황산망간/홍삼/셀레늄/토코페롤/산화아연/Β-카로틴
985	Ascorbic Acid/Cupric Oxide/Manganese Sulfate/Selenium Yeast/Tocopherol/Ubidecarenone/Zinc Oxide/Β-Carotene	아스코르브산/산화제이구리/황산망간/셀레늄함유효모/토코페롤/유비데카레논/산화아연/Β-카로틴
986	Ascorbic Acid/Cupric Oxide/Manganese Sulfate/Selenium/Tocopherol/Zinc Oxide/Β-Carotene	아스코르브산/산화제이구리/황산망간/셀레늄/토코페롤/산화아연/Β-카로틴
987	Ascorbic Acid/Cupric Oxide/Manganese Sulfate/Selenium/Vitamin E/Zinc Oxide/Β-Carotene	아스코르브산/산화제이구리/황산망간/셀레늄/비타민 E/산화아연/Β-카로틴
988	Ascorbic Acid/Cupric Oxide/Sodium Selenate/Tocopherol/Zinc Oxide/Β-Carotene	아스코르브산/산화제이구리/셀란산나트륨/토코페롤/산화아연/Β-카로틴
989	Ascorbic Acid/Cupric Oxide/Tocopherol/Zinc Oxide/Β-Carotene	아스코르브산/산화제이구리/토코페롤/산화아연/Β-카로틴
990	Ascorbic Acid/Cupric Sulfate/Cyanocobalamin/Ergocalciferol/Ferrous Fumarate/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Potassium Iodide/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol/Zinc Oxide	아스코르브산/황산제이구리/시아노코발라민/에르고칼시페롤/푸마르산철/산화마그네슘/황산망간/니코틴산아미드/요오드화칼륨/피리독신/레티놀/리보플라빈/티아민/토코페롤/산화아연
991	Ascorbic Acid/Cupric Sulfate/Cyanocobalamin/Ergocalciferol/Ferrous Fumarate/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol/Ubidecarenone/Zinc Oxide	아스코르브산/황산제이구리/시아노코발라민/에르고칼시페롤/푸마르산철/산화마그네슘/황산망간/니코틴산아미드/피리독신/레티놀/리보플라빈/티아민/토코페롤/유비데카레논/산화아연
992	Ascorbic Acid/Cupric Sulfate/Cyanocobalamin/Ferrous Gluconate/Folic Acid/Manganese Sulfate	아스코르브산/황산제이구리/시아노코발라민/글루콘산제일철/폴산/황산망간
993	Ascorbic Acid/Cupric Sulfate/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Sulfate/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Ursodeoxycholic Acid/Zinc Oxide	아스코르브산/황산제이구리/푸마르산철/폴산/산화마그네슘/황산망간/니코틴산아미드/판토텐산/황산칼륨/피리독신/레티놀/리보플라빈/셀레늄함유효모/티아민/토코페롤/유비데카레논/우르소데옥시콜산/산화아연
994	Ascorbic Acid/Cupric Sulfate/Magnesium Oxide/Manganese Sulfate/Retinol/Selenium Yeast/Tocopherol/Zinc Oxide	아스코르브산/황산제이구리/산화마그네슘/황산망간/레티놀/셀레늄함유효모/토코페롤/산화아연
995	Ascorbic Acid/Cupric Sulfate/Manganese Sulfate/Selenium/Tocopherol/Zinc Oxide/Β-Carotene	아스코르브산/황산제이구리/황산망간/셀레늄/토코페롤/산화아연/Β-카로틴
996	Ascorbic Acid/Cyanocobalamin/D-Biotin/Dibasic Calcium Phosphate/Ergocalciferol/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Chloride/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Ursodeoxycholic Acid/Zinc Sulfate	아스코르브산/시아노코발라민/D-비오틴/인산수소칼슘/에르고칼시페롤/푸마르산철/폴산/산화마그네슘/황산망간/니코틴산아미드/판토텐산/염화칼륨/피리독신/레티놀/리보플라빈/셀레늄함유효모/티아민/토코페롤/유비데카레논/우르소데옥시콜산/황산아연
997	Ascorbic Acid/Cyanocobalamin/D-Biotin/Dibasic Calcium Phosphate/Ergocalciferol/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Nicotinamide/Pantothenate/Potassium Chloride/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Ursodeoxycholic Acid/Zinc Sulfate	아스코르브산/시아노코발라민/D-비오틴/인산수소칼슘/에르고칼시페롤/푸마르산철/폴산/산화마그네슘/니코틴산아미드/판토텐산/염화칼륨/피리독신/레티놀/리보플라빈/셀레늄함유효모/티아민/토코페롤/유비데카레논/우르소데옥시콜산/황산아연
998	Ascorbic Acid/Cyanocobalamin/D-Biotin/Dibasic Calcium Phosphate/Ergocalciferol/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Nicotinamide/Pantothenate/Potassium Chloride/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Ursodesoxycholic Acid/Zinc Sulfate	아스코르브산/시아노코발라민/D-비오틴/인산수소칼슘/에르고칼시페롤/푸마르산철/폴산/산화마그네슘/니코틴산아미드/판토텐산/염화칼륨/피리독신/레티놀/리보플라빈/셀레늄함유효모/티아민/토코페롤/유비데카레논/우르소데스옥시콜린산/황산아연
999	Ascorbic Acid/Cyanocobalamin/D-Α-Tocopherol/Folic Acid/Pyridoxine/Selenium Yeast/Ubidecarenone/Zinc Oxide/Γ-Oryzanol	아스코르브산/시아노코발라민/D-Α-토코페롤/폴산/피리독신/셀레늄함유효모/유비데카레논/산화아연/Γ-오리자놀
1000	Ascorbic Acid/Cyanocobalamin/Dibasic Calcium Phosphate/Ergocalciferol/Ferrous Fumarate/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Chloride/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Yeast Molybden/Zinc Sulfate	아스코르브산/시아노코발라민/인산수소칼슘/에르고칼시페롤/푸마르산철/산화마그네슘/황산망간/니코틴산아미드/판토텐산/염화칼륨/피리독신/레티놀/리보플라빈/셀레늄함유효모/티아민/토코페롤/몰리브덴함유효모/황산아연
1001	Ascorbic Acid/Cyanocobalamin/Dibasic Calcium Phosphate/Folic Acid/Fursultiamine/Magnesium Oxide/Nicotinamide/Pyridoxine/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Zinc Oxide	아스코르브산/시아노코발라민/인산수소칼슘/폴산/푸르설티아민/산화마그네슘/니코틴산아미드/피리독신/리보플라빈/셀레늄함유효모/티아민/토코페롤/산화아연
1002	Ascorbic Acid/Cyanocobalamin/Dl-Methionine/Ergocalciferol/Folic Acid/Inositol/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol/Γ-Oryzanol	아스코르브산/시아노코발라민/DL-메티오닌/에르고칼시페롤/폴산/이노시톨/니코틴산아미드/판토텐산/피리독신/레티놀/리보플라빈/티아민/토코페롤/Γ-오리자놀
1003	Ascorbic Acid/Cyanocobalamin/Dl-Methionine/Ergocalciferol/Folic Acid/L-Isoleucine/L-Leucine/L-Lysine/L-Phenylalanine/L-Threonine/L-Tryptophan/L-Valine/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol	아스코르브산/시아노코발라민/DL-메티오닌/에르고칼시페롤/폴산/L-이소류신/L-류신/L-리신/L-페닐알라닌/L-트레오닌/L-트립토판/L-발린/니코틴산아미드/판토텐산/피리독신/레티놀/리보플라빈/티아민/토코페롤
1004	Ascorbic Acid/Cyanocobalamin/Ergocalciferol/Folic Acid/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol	아스코르브산/시아노코발라민/에르고칼시페롤/폴산/니코틴산아미드/판토텐산/피리독신/레티놀/리보플라빈/티아민/토코페롤
1005	Ascorbic Acid/Cyanocobalamin/Ergocalciferol/Folic Acid/Nicotinamide/Pyridoxine/Retinol/Riboflavin/Thiamine	아스코르브산/시아노코발라민/에르고칼시페롤/폴산/니코틴산아미드/피리독신/레티놀/리보플라빈/티아민
1006	Ascorbic Acid/Cyanocobalamin/Ergocalciferol/Folic Acid/Nicotinamide/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol	아스코르브산/시아노코발라민/에르고칼시페롤/폴산/니코틴산아미드/피리독신/레티놀/리보플라빈/티아민/토코페롤
1007	Ascorbic Acid/Cyanocobalamin/Ergocalciferol/Folic Acid/Nicotinamide/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol/Γ-Oryzanol	아스코르브산/시아노코발라민/에르고칼시페롤/폴산/니코틴산아미드/피리독신/레티놀/리보플라빈/티아민/토코페롤/Γ-오리자놀
1008	Ascorbic Acid/Cyanocobalamin/Ergocalciferol/Folic Acid/Nicotinamide/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Vitamin A/Γ-Oryzanol	아스코르브산/시아노코발라민/에르고칼시페롤/폴산/니코틴산아미드/피리독신/리보플라빈/티아민/토코페롤/비타민 A/Γ-오리자놀
1009	Ascorbic Acid/Cyanocobalamin/Ferrous Fumarate/Folic Acid	아스코르브산/시아노코발라민/푸마르산철/폴산
1010	Ascorbic Acid/Cyanocobalamin/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Nicotinamide/Pantothenate/Potassium Chloride/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Ubidecarenone	아스코르브산/시아노코발라민/푸마르산철/폴산/산화마그네슘/니코틴산아미드/판토텐산/염화칼륨/피리독신/리보플라빈/티아민/토코페롤/유비데카레논
1011	Ascorbic Acid/Cyanocobalamin/Ferrous Fumarate/Folic Acid/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Tocopherol	아스코르브산/시아노코발라민/푸마르산철/폴산/니코틴산아미드/판토텐산/피리독신/리보플라빈/티아민/토코페롤
1012	Ascorbic Acid/Cyanocobalamin/Ferrous Fumarate/Magnesium Oxide/Pantothenate/Pyridoxine/Red Ginseng/Γ-Oryzanol	아스코르브산/시아노코발라민/푸마르산철/산화마그네슘/판토텐산/피리독신/홍삼/Γ-오리자놀
1013	Ascorbic Acid/Cyanocobalamin/Ferrous Gluconate Hydrate/Folic Acid/Nicotinamide/Orotic Acid/Pyridoxine	아스코르브산/시아노코발라민/글루콘산제일철 Hydrate/폴산/니코틴산아미드/오로트산/피리독신
1014	Ascorbic Acid/Cyanocobalamin/Ferrous Gluconate/Folic Acid	아스코르브산/시아노코발라민/글루콘산제일철/폴산
1015	Ascorbic Acid/Cyanocobalamin/Ferrous Gluconate/Folic Acid/Nicotinamide/Orotic Acid/Pyridoxine	아스코르브산/시아노코발라민/글루콘산제일철/폴산/니코틴산아미드/오로트산/피리독신
1016	Ascorbic Acid/Cyanocobalamin/Ferrous Sulfate/Folic Acid	아스코르브산/시아노코발라민/황산제일철/폴산
1017	Ascorbic Acid/Cyanocobalamin/Ferrous Sulfate/Folic Acid/Nicotinamide/Orotic Acid/Pyridoxine	아스코르브산/시아노코발라민/황산제일철/폴산/니코틴산아미드/오로트산/피리독신
1018	Ascorbic Acid/Cyanocobalamin/Folic Acid/Fursultiamine/Magnesium Oxide/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Selenium Yeast/Tocopherol/Zinc Sulfate	아스코르브산/시아노코발라민/폴산/푸르설티아민/산화마그네슘/니코틴산아미드/판토텐산/피리독신/리보플라빈/셀레늄함유효모/토코페롤/황산아연
1019	Ascorbic Acid/Cyanocobalamin/Folic Acid/Fursultiamine/Magnesium Oxide/Nicotinamide/Polysaccharide Iron Complex/Pyridoxine/Riboflavin/Selenium Yeast/Tocopherol/Zinc Oxide	아스코르브산/시아노코발라민/폴산/푸르설티아민/산화마그네슘/니코틴산아미드/폴리사카리드철착염/피리독신/리보플라빈/셀레늄함유효모/토코페롤/산화아연
1020	Ascorbic Acid/Cyanocobalamin/Folic Acid/Magnesium Oxide/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Zinc Oxide	아스코르브산/시아노코발라민/폴산/산화마그네슘/니코틴산아미드/판토텐산/피리독신/리보플라빈/셀레늄함유효모/티아민/토코페롤/산화아연
1021	Ascorbic Acid/Cyanocobalamin/Folic Acid/Magnesium Oxide/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Zinc Sulfate	아스코르브산/시아노코발라민/폴산/산화마그네슘/니코틴산아미드/판토텐산/피리독신/리보플라빈/셀레늄함유효모/티아민/토코페롤/황산아연
1022	Ascorbic Acid/Cyanocobalamin/Folic Acid/Magnesium Oxide/Pantothenate/Pyridoxine/홍삼	아스코르브산/시아노코발라민/폴산/산화마그네슘/판토텐산/피리독신/홍삼
1023	Ascorbic Acid/Cyanocobalamin/Folic Acid/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol/Zinc Sulfate	아스코르브산/시아노코발라민/폴산/니코틴산아미드/판토텐산/피리독신/레티놀/리보플라빈/티아민/토코페롤/황산아연
1024	Ascorbic Acid/Cyanocobalamin/Folic Acid/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Zinc Oxide	아스코르브산/시아노코발라민/폴산/니코틴산아미드/판토텐산/피리독신/리보플라빈/셀레늄함유효모/티아민/토코페롤/산화아연
1025	Ascorbic Acid/Cyanocobalamin/Folic Acid/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Zinc Sulfate	아스코르브산/시아노코발라민/폴산/니코틴산아미드/판토텐산/피리독신/리보플라빈/셀레늄함유효모/티아민/토코페롤/황산아연
1026	Ascorbic Acid/Cyanocobalamin/Folic Acid/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Tocopherol	아스코르브산/시아노코발라민/폴산/니코틴산아미드/판토텐산/피리독신/리보플라빈/티아민/토코페롤
1027	Ascorbic Acid/Cyanocobalamin/Folic Acid/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Ubidecarenone/Zinc Oxide	아스코르브산/시아노코발라민/폴산/니코틴산아미드/판토텐산/피리독신/리보플라빈/티아민/토코페롤/유비데카레논/산화아연
1028	Ascorbic Acid/Cyanocobalamin/Folic Acid/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Zinc Sulfate	아스코르브산/시아노코발라민/폴산/니코틴산아미드/판토텐산/피리독신/리보플라빈/티아민/토코페롤/황산아연
1029	Ascorbic Acid/Cyanocobalamin/Folic Acid/Nicotinamide/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Zinc Oxide/Γ-Oryzanol	아스코르브산/시아노코발라민/폴산/니코틴산아미드/피리독신/레티놀/리보플라빈/셀레늄함유효모/티아민/토코페롤/유비데카레논/산화아연/Γ-오리자놀
1030	Ascorbic Acid/Cyanocobalamin/Folic Acid/Pantothenate/Pyridoxine/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Zinc Sulfate	아스코르브산/시아노코발라민/폴산/판토텐산/피리독신/리보플라빈/셀레늄함유효모/티아민/토코페롤/유비데카레논/황산아연
1031	Ascorbic Acid/Cyanocobalamin/Folic Acid/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Zinc Sulfate	아스코르브산/시아노코발라민/폴산/판토텐산/피리독신/리보플라빈/티아민/토코페롤/황산아연
1032	Ascorbic Acid/Cyanocobalamin/Folic Acid/Polysaccharide Iron Complex/Pyridoxine	아스코르브산/시아노코발라민/폴산/폴리사카리드철착염/피리독신
1033	Ascorbic Acid/Cyanocobalamin/Fursultiamine/Nicotinamide/Pantothenate/Pyridoxal Phosphate/Retinol/Riboflavin/Selenium/Tocopherol	아스코르브산/시아노코발라민/푸르설티아민/니코틴산아미드/판토텐산/피리독살포스페이트/레티놀/리보플라빈/셀레늄/토코페롤
1034	Ascorbic Acid/Cyanocobalamin/Fursultiamine/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Selenium/Tocopherol/Ubidecarenone/Ursodeoxycholic Acid/Zinc Oxide	아스코르브산/시아노코발라민/푸르설티아민/니코틴산아미드/판토텐산/피리독신/리보플라빈/셀레늄/토코페롤/유비데카레논/우르소데옥시콜산/산화아연
1035	Ascorbic Acid/Cyanocobalamin/Fursultiamine/Pyridoxine/Riboflavin/Tocopherol	아스코르브산/시아노코발라민/푸르설티아민/피리독신/리보플라빈/토코페롤
1036	Ascorbic Acid/Cyanocobalamin/Fursultiamine/Retinol/Selenium Yeast/Tocopherol/Γ-Oryzanol	아스코르브산/시아노코발라민/푸르설티아민/레티놀/셀레늄함유효모/토코페롤/Γ-오리자놀
1037	Ascorbic Acid/Cyanocobalamin/Magnesium Oxide/Pantothenate/Pyridoxine/Zinc Oxide	아스코르브산/시아노코발라민/산화마그네슘/판토텐산/피리독신/산화아연
1038	Ascorbic Acid/Cyanocobalamin/Manganese Sulfate/Pyridoxine/Selenium Yeast/Tocopherol/Ubidecarenone/Zinc Sulfate/Β-Carotene/Γ-Oryzanol	아스코르브산/시아노코발라민/황산망간/피리독신/셀레늄함유효모/토코페롤/유비데카레논/황산아연/Β-카로틴/Γ-오리자놀
1039	Ascorbic Acid/Cyanocobalamin/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Selenium Yeast/Thiamine/Tocopherol	아스코르브산/시아노코발라민/니코틴산아미드/판토텐산/피리독신/리보플라빈/셀레늄함유효모/티아민/토코페롤
1040	Ascorbic Acid/Cyanocobalamin/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine	아스코르브산/시아노코발라민/니코틴산아미드/판토텐산/피리독신/리보플라빈/티아민
1041	Ascorbic Acid/Cyanocobalamin/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Tocopherol	아스코르브산/시아노코발라민/니코틴산아미드/판토텐산/피리독신/리보플라빈/티아민/토코페롤
1042	Ascorbic Acid/Cyanocobalamin/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Vitamin A	아스코르브산/시아노코발라민/니코틴산아미드/판토텐산/피리독신/리보플라빈/티아민/토코페롤/비타민 A
1043	Ascorbic Acid/Cyanocobalamin/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Zinc Sulfate	아스코르브산/시아노코발라민/니코틴산아미드/판토텐산/피리독신/리보플라빈/티아민/토코페롤/황산아연
1044	Ascorbic Acid/Cyanocobalamin/Nicotinamide/Pantothenate/Pyridoxine/Thiamine/Tocopherol	아스코르브산/시아노코발라민/니코틴산아미드/판토텐산/피리독신/티아민/토코페롤
1045	Ascorbic Acid/Cyanocobalamin/Nicotinamide/Pyridoxine/Riboflavin/Royal Jelly/Thiamine/Tocopherol	아스코르브산/시아노코발라민/니코틴산아미드/피리독신/리보플라빈/로얄젤리/티아민/토코페롤
1046	Ascorbic Acid/Cyanocobalamin/Nicotinamide/Pyridoxine/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Zinc Oxide	아스코르브산/시아노코발라민/니코틴산아미드/피리독신/리보플라빈/셀레늄함유효모/티아민/토코페롤/산화아연
1047	Ascorbic Acid/Cyanocobalamin/Nicotinamide/Pyridoxine/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Β-Carotene	아스코르브산/시아노코발라민/니코틴산아미드/피리독신/리보플라빈/셀레늄함유효모/티아민/토코페롤/Β-카로틴
1048	Ascorbic Acid/Cyanocobalamin/Nicotinamide/Pyridoxine/Riboflavin/Selenium/Thiamine/Tocopherol	아스코르브산/시아노코발라민/니코틴산아미드/피리독신/리보플라빈/셀레늄/티아민/토코페롤
1049	Ascorbic Acid/Cyanocobalamin/Nicotinamide/Pyridoxine/Riboflavin/Selenium/Thiamine/Tocopherol/Ubidecarenone/Ursodeoxycholic Acid/Zinc Oxide/Β-Carotene/Γ-Oryzanol	아스코르브산/시아노코발라민/니코틴산아미드/피리독신/리보플라빈/셀레늄/티아민/토코페롤/유비데카레논/우르소데옥시콜산/산화아연/Β-카로틴/Γ-오리자놀
1050	Ascorbic Acid/D-Α Tocopherol/L-Cysteine/Pantothenate/Riboflavin	아스코르브산/D-Α 토코페롤/L-시스테인/판토텐산/리보플라빈
1051	Ascorbic Acid/D-Α-Tocopherol/L-Cysteine/Pantothenate/Riboflavin	아스코르브산/D-Α-토코페롤/L-시스테인/판토텐산/리보플라빈
1052	Ascorbic Acid/D-Α-Tocopherol/L-Cysteine/Pyridoxine/Riboflavin	아스코르브산/D-Α-토코페롤/L-시스테인/피리독신/리보플라빈
1053	Ascorbic Acid/D-Α-Tocopherol/Riboflavin/Thiamine/Ursodeoxycholic Acid/Γ-Oryzanol	아스코르브산/D-Α-토코페롤/리보플라빈/티아민/우르소데옥시콜산/Γ-오리자놀
1054	Ascorbic Acid/D-Α-Tocopherol/Selenium Yeast/Β-Carotene	아스코르브산/D-Α-토코페롤/셀레늄함유효모/Β-카로틴
1055	Ascorbic Acid/Dexpanthenol/Ergocalciferol/Nicotinamide/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol	아스코르브산/덱스판테놀/에르고칼시페롤/니코틴산아미드/피리독신/레티놀/리보플라빈/티아민/토코페롤
1056	Ascorbic Acid/Dibasic Calcium Phosphate/Ergocalciferol/Folic Acid/Magnesium Oxide/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol	아스코르브산/인산수소칼슘/에르고칼시페롤/폴산/산화마그네슘/니코틴산아미드/판토텐산/피리독신/레티놀/리보플라빈/티아민/토코페롤
1057	Ascorbic Acid/Eburnamonine	아스코르브산/에버나모닌
1058	Ascorbic Acid/Ergocalciferol/Ferrous Fumarate/Manganese Sulfate/Nicotinamide/Oyster Shell/Pyridoxine/Retinol/Riboflavin/Thiamine/Zinc Sulfate	아스코르브산/에르고칼시페롤/푸마르산철/황산망간/니코틴산아미드/모려/피리독신/레티놀/리보플라빈/티아민/황산아연
1059	Ascorbic Acid/Ergocalciferol/Ferrous Sulfate/Magnesium Oxide/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol/Tricalcium Phosphate/Zinc Sulfate	아스코르브산/에르고칼시페롤/황산제일철/산화마그네슘/니코틴산아미드/판토텐산/피리독신/레티놀/리보플라빈/티아민/토코페롤/Tri인산칼슘/황산아연
1060	Ascorbic Acid/Ergocalciferol/Folic Acid/Isoleucine/Leucine/Lysine/Methionine/Nicotinamide/Pantothenate/Phenylalanine/Pyridoxine/Riboflavin/Thiamine/Threonine	아스코르브산/에르고칼시페롤/폴산/이소류신/류신/리신/메티오닌/니코틴산아미드/판토텐산/페닐알라닌/피리독신/리보플라빈/티아민/트레오닌
1061	Ascorbic Acid/Ergocalciferol/Folic Acid/Nicotinamide/Riboflavin/Thiamine/Tocopherol/Vitamin A/Γ-Oryzanol	아스코르브산/에르고칼시페롤/폴산/니코틴산아미드/리보플라빈/티아민/토코페롤/비타민 A/Γ-오리자놀
1062	Ascorbic Acid/Ergocalciferol/Nicotinamide/Retinol/Riboflavin/Thiamine	아스코르브산/에르고칼시페롤/니코틴산아미드/레티놀/리보플라빈/티아민
1063	Ascorbic Acid/Ergocalciferol/Nicotinamide/Riboflavin/Thiamine/Vitamin A	아스코르브산/에르고칼시페롤/니코틴산아미드/리보플라빈/티아민/비타민 A
1064	Ascorbic Acid/Ferrous Fumarate/Ferrous Gluconate/Folic Acid	아스코르브산/푸마르산철/글루콘산제일철/폴산
